City,Year,avg_city_temp
Istanbul,1857,12.235416666666666
Istanbul,1858,12.718499999999999
Istanbul,1859,13.501833333333332
Istanbul,1860,13.894083333333334
Istanbul,1861,12.570749999999999
Istanbul,1862,12.939833333333333
Istanbul,1863,13.473583333333332
Istanbul,1864,12.869583333333333
Istanbul,1865,13.047833333333335
Istanbul,1866,13.11683333333333
Istanbul,1867,12.808583333333333
Istanbul,1868,13.142583333333333
Istanbul,1869,13.566083333333333
Istanbul,1870,13.158916666666668
Istanbul,1871,13.157416666666665
Istanbul,1872,14.406333333333334
Istanbul,1873,14.028749999999997
Istanbul,1874,13.389833333333334
Istanbul,1875,12.369583333333333
Istanbul,1876,13.601583333333332
Istanbul,1877,13.569166666666666
Istanbul,1878,13.989249999999998
Istanbul,1879,14.074166666666665
Istanbul,1880,12.485833333333334
Istanbul,1881,12.73516666666667
Istanbul,1882,13.253166666666665
Istanbul,1883,13.317416666666666
Istanbul,1884,12.773750000000001
Istanbul,1885,13.73825
Istanbul,1886,13.669999999999996
Istanbul,1887,13.691333333333333
Istanbul,1888,12.801499999999999
Istanbul,1889,13.196333333333333
Istanbul,1890,13.245416666666664
Istanbul,1891,13.104666666666667
Istanbul,1892,13.949583333333335
Istanbul,1893,12.481416666666666
Istanbul,1894,12.77758333333333
Istanbul,1895,13.614833333333335
Istanbul,1896,13.204499999999998
Istanbul,1897,13.283083333333332
Istanbul,1898,13.538083333333333
Istanbul,1899,13.597916666666668
Istanbul,1900,14.056583333333334
Istanbul,1901,13.965749999999998
Istanbul,1902,13.257166666666665
Istanbul,1903,13.448083333333336
Istanbul,1904,13.170666666666664
Istanbul,1905,13.298499999999999
Istanbul,1906,13.408583333333333
Istanbul,1907,12.650833333333331
Istanbul,1908,12.733833333333331
Istanbul,1909,13.723333333333331
Istanbul,1910,13.657833333333334
Istanbul,1911,12.860583333333333
Istanbul,1912,13.177583333333333
Istanbul,1913,12.944750000000004
Istanbul,1914,13.033416666666666
Istanbul,1915,13.997499999999997
Istanbul,1916,14.53108333333333
Istanbul,1917,13.811250000000001
Istanbul,1918,13.8215
Istanbul,1919,13.85758333333333
Istanbul,1920,12.7445
Istanbul,1921,12.952583333333335
Istanbul,1922,13.762416666666667
Istanbul,1923,14.457499999999998
Istanbul,1924,13.422416666666665
Istanbul,1925,13.914833333333336
Istanbul,1926,14.03266666666667
Istanbul,1927,14.285166666666669
Istanbul,1928,13.373999999999997
Istanbul,1929,13.287083333333335
Istanbul,1930,14.364166666666664
Istanbul,1931,13.65775
Istanbul,1932,13.835583333333332
Istanbul,1933,12.683666666666667
Istanbul,1934,14.201583333333332
Istanbul,1935,13.93891666666667
Istanbul,1936,14.22225
Istanbul,1937,14.785166666666667
Istanbul,1938,13.786499999999998
Istanbul,1939,14.225500000000002
Istanbul,1940,13.403083333333333
Istanbul,1941,13.318833333333332
Istanbul,1942,12.96883333333333
Istanbul,1943,13.163666666666666
Istanbul,1944,13.80358333333333
Istanbul,1945,13.319833333333333
Istanbul,1946,14.213
Istanbul,1947,14.313999999999998
Istanbul,1948,13.087166666666667
Istanbul,1949,12.77525
Istanbul,1950,13.826416666666665
Istanbul,1951,14.233500000000001
Istanbul,1952,14.642916666666666
Istanbul,1953,13.026000000000002
Istanbul,1954,13.625083333333334
Istanbul,1955,14.565916666666666
Istanbul,1956,12.953916666666666
Istanbul,1957,14.088083333333335
Istanbul,1958,14.244166666666667
Istanbul,1959,13.030250000000002
Istanbul,1960,14.300916666666668
Istanbul,1961,14.042666666666669
Istanbul,1962,14.649749999999997
Istanbul,1963,14.069083333333332
Istanbul,1964,13.121749999999999
Istanbul,1965,13.481416666666668
Istanbul,1966,15.223583333333332
Istanbul,1967,13.466083333333332
Istanbul,1968,13.706666666666669
Istanbul,1969,13.787666666666667
Istanbul,1970,14.274083333333335
Istanbul,1971,13.768833333333331
Istanbul,1972,13.484
Istanbul,1973,13.310749999999999
Istanbul,1974,13.372833333333334
Istanbul,1975,13.946666666666667
Istanbul,1976,12.853666666666667
Istanbul,1977,13.941
Istanbul,1978,13.7055
Istanbul,1979,14.373
Istanbul,1980,13.510583333333336
Istanbul,1981,13.988499999999997
Istanbul,1982,13.455166666666665
Istanbul,1983,13.612166666666667
Istanbul,1984,13.69925
Istanbul,1985,13.47275
Istanbul,1986,13.789833333333334
Istanbul,1987,13.190750000000001
Istanbul,1988,13.662916666666668
Istanbul,1989,13.90475
Istanbul,1990,14.008916666666664
Istanbul,1991,13.207833333333333
Istanbul,1992,13.011416666666667
Istanbul,1993,13.322833333333334
Istanbul,1994,14.880333333333331
Istanbul,1995,14.142333333333331
Istanbul,1996,13.771666666666667
Istanbul,1997,13.162416666666665
Istanbul,1998,14.480500000000001
Istanbul,1999,15.003166666666665
Istanbul,2000,14.29158333333333
Istanbul,2001,15.106999999999998
Istanbul,2002,14.505666666666668
Istanbul,2003,13.905666666666667
Istanbul,2004,14.234916666666665
Istanbul,2005,14.229583333333332
Istanbul,2006,14.110833333333334
Istanbul,2007,14.978500000000002
Istanbul,2008,14.908416666666666
Istanbul,2009,14.9495
Istanbul,2010,15.600416666666666
Istanbul,2011,13.653833333333333
Istanbul,2012,14.972583333333333
Istanbul,2013,16.015874999999998
Izmir,1777,17.867600000000003
Izmir,1778,17.660083333333333
Izmir,1779,17.689
Izmir,1780,17.81441666666667
Izmir,1781,17.427666666666664
Izmir,1782,16.880583333333334
Izmir,1783,17.015249999999998
Izmir,1784,17.12991666666667
Izmir,1785,16.47658333333333
Izmir,1786,16.975
Izmir,1787,17.344416666666664
Izmir,1788,17.472749999999998
Izmir,1789,17.350083333333334
Izmir,1790,17.32725
Izmir,1791,17.733833333333333
Izmir,1792,17.1665
Izmir,1793,16.907583333333335
Izmir,1794,17.457083333333333
Izmir,1795,17.378916666666665
Izmir,1796,17.373250000000002
Izmir,1797,17.787000000000003
Izmir,1798,17.621833333333335
Izmir,1799,17.287833333333335
Izmir,1800,17.5645
Izmir,1801,18.026999999999997
Izmir,1802,18.142083333333336
Izmir,1803,17.270916666666665
Izmir,1804,17.55033333333333
Izmir,1805,16.920333333333335
Izmir,1806,17.54075
Izmir,1807,17.65341666666667
Izmir,1808,16.497083333333332
Izmir,1809,16.265333333333334
Izmir,1810,16.536749999999998
Izmir,1811,16.729833333333332
Izmir,1812,16.100416666666664
Izmir,1813,16.40875
Izmir,1814,16.445583333333335
Izmir,1815,16.386083333333335
Izmir,1816,15.999
Izmir,1817,16.384249999999998
Izmir,1818,16.948249999999998
Izmir,1819,16.770666666666667
Izmir,1820,16.87425
Izmir,1821,16.68533333333333
Izmir,1822,16.983333333333334
Izmir,1823,16.994583333333335
Izmir,1824,17.721500000000002
Izmir,1825,16.88358333333333
Izmir,1826,16.759666666666668
Izmir,1827,17.663749999999997
Izmir,1828,17.024333333333335
Izmir,1829,16.63416666666667
Izmir,1830,17.108416666666667
Izmir,1831,16.681916666666666
Izmir,1832,15.884749999999999
Izmir,1833,16.84508333333333
Izmir,1834,16.9115
Izmir,1835,16.25158333333333
Izmir,1836,16.825000000000003
Izmir,1837,16.14725
Izmir,1838,16.240333333333332
Izmir,1839,16.613083333333336
Izmir,1840,16.4005
Izmir,1841,17.4415
Izmir,1842,16.704583333333332
Izmir,1843,17.021583333333332
Izmir,1844,16.690166666666666
Izmir,1845,17.17125
Izmir,1846,17.833499999999997
Izmir,1847,17.075083333333335
Izmir,1848,17.26325
Izmir,1849,16.893666666666668
Izmir,1850,16.360416666666666
Izmir,1851,17.151416666666666
Izmir,1852,17.208166666666664
Izmir,1853,17.844750000000005
Izmir,1854,16.635166666666667
Izmir,1855,17.050416666666667
Izmir,1856,16.630583333333334
Izmir,1857,16.36941666666667
Izmir,1858,16.52725
Izmir,1859,17.064666666666668
Izmir,1860,17.748250000000002
Izmir,1861,17.00525
Izmir,1862,17.25966666666667
Izmir,1863,17.41841666666667
Izmir,1864,16.8805
Izmir,1865,17.221666666666668
Izmir,1866,17.451583333333332
Izmir,1867,17.023083333333336
Izmir,1868,17.230083333333337
Izmir,1869,17.41658333333333
Izmir,1870,17.147916666666667
Izmir,1871,17.051416666666665
Izmir,1872,17.919
Izmir,1873,17.511166666666664
Izmir,1874,16.90983333333333
Izmir,1875,16.132166666666667
Izmir,1876,17.38158333333333
Izmir,1877,17.22566666666667
Izmir,1878,17.506583333333335
Izmir,1879,17.582833333333337
Izmir,1880,16.627583333333334
Izmir,1881,16.849166666666665
Izmir,1882,16.490333333333336
Izmir,1883,16.80891666666667
Izmir,1884,16.59691666666667
Izmir,1885,17.347083333333334
Izmir,1886,17.259166666666665
Izmir,1887,17.42616666666667
Izmir,1888,16.74225
Izmir,1889,17.163833333333333
Izmir,1890,17.13416666666667
Izmir,1891,16.891583333333333
Izmir,1892,17.586000000000002
Izmir,1893,16.409583333333334
Izmir,1894,16.85533333333333
Izmir,1895,17.26625
Izmir,1896,16.98225
Izmir,1897,16.7925
Izmir,1898,17.38575
Izmir,1899,17.303166666666673
Izmir,1900,17.618750000000002
Izmir,1901,17.531166666666667
Izmir,1902,17.27025
Izmir,1903,16.921583333333334
Izmir,1904,16.988333333333333
Izmir,1905,16.99325
Izmir,1906,17.013
Izmir,1907,16.479833333333332
Izmir,1908,16.38083333333333
Izmir,1909,17.377166666666668
Izmir,1910,17.201583333333332
Izmir,1911,16.753666666666668
Izmir,1912,17.1225
Izmir,1913,16.75883333333333
Izmir,1914,16.638
Izmir,1915,17.58383333333333
Izmir,1916,18.18575
Izmir,1917,17.527583333333332
Izmir,1918,17.47875
Izmir,1919,17.3195
Izmir,1920,16.661999999999995
Izmir,1921,16.816666666666666
Izmir,1922,17.675666666666668
Izmir,1923,17.891916666666663
Izmir,1924,17.533083333333334
Izmir,1925,17.575333333333333
Izmir,1926,17.805500000000002
Izmir,1927,18.289166666666663
Izmir,1928,17.55391666666667
Izmir,1929,17.084666666666667
Izmir,1930,17.874166666666664
Izmir,1931,17.450416666666666
Izmir,1932,17.508750000000003
Izmir,1933,16.475416666666668
Izmir,1934,17.808083333333336
Izmir,1935,17.988583333333334
Izmir,1936,17.687416666666664
Izmir,1937,18.33975
Izmir,1938,17.468583333333335
Izmir,1939,17.937250000000002
Izmir,1940,17.14091666666667
Izmir,1941,17.351833333333335
Izmir,1942,17.283583333333336
Izmir,1943,17.452916666666667
Izmir,1944,17.350916666666667
Izmir,1945,17.401583333333335
Izmir,1946,18.132416666666668
Izmir,1947,18.306083333333337
Izmir,1948,16.977999999999998
Izmir,1949,16.70375
Izmir,1950,17.781166666666664
Izmir,1951,18.065
Izmir,1952,18.593166666666665
Izmir,1953,16.879583333333333
Izmir,1954,17.34575
Izmir,1955,18.206333333333333
Izmir,1956,17.033416666666664
Izmir,1957,17.569333333333336
Izmir,1958,17.836583333333333
Izmir,1959,16.83008333333333
Izmir,1960,18.128249999999998
Izmir,1961,17.620833333333334
Izmir,1962,18.156666666666666
Izmir,1963,17.947000000000003
Izmir,1964,17.044249999999998
Izmir,1965,17.124916666666667
Izmir,1966,18.266166666666667
Izmir,1967,17.125249999999998
Izmir,1968,17.57108333333333
Izmir,1969,17.459666666666664
Izmir,1970,17.699333333333335
Izmir,1971,17.219083333333334
Izmir,1972,17.181583333333332
Izmir,1973,17.31175
Izmir,1974,17.181833333333334
Izmir,1975,17.300916666666666
Izmir,1976,16.651333333333334
Izmir,1977,17.58233333333333
Izmir,1978,17.38716666666667
Izmir,1979,17.776333333333334
Izmir,1980,17.179916666666667
Izmir,1981,17.635083333333334
Izmir,1982,17.049833333333336
Izmir,1983,16.982083333333332
Izmir,1984,17.439833333333333
Izmir,1985,17.705583333333337
Izmir,1986,17.78
Izmir,1987,17.232166666666668
Izmir,1988,17.555583333333335
Izmir,1989,17.44366666666666
Izmir,1990,17.943416666666664
Izmir,1991,17.040000000000003
Izmir,1992,16.910916666666665
Izmir,1993,17.38775
Izmir,1994,18.350166666666667
Izmir,1995,17.639166666666668
Izmir,1996,17.49333333333333
Izmir,1997,17.195916666666665
Izmir,1998,18.076916666666666
Izmir,1999,18.740999999999996
Izmir,2000,17.96941666666667
Izmir,2001,18.629083333333334
Izmir,2002,18.1785
Izmir,2003,17.80616666666667
Izmir,2004,17.965
Izmir,2005,17.78425
Izmir,2006,17.707333333333334
Izmir,2007,18.59525
Izmir,2008,18.47158333333333
Izmir,2009,18.409083333333335
Izmir,2010,19.270749999999996
Izmir,2011,17.5975
Izmir,2012,18.53725
Izmir,2013,19.213875
Jaipur,1796,25.24791666666667
Jaipur,1797,26.769600000000004
Jaipur,1798,24.462
Jaipur,1799,25.505916666666664
Jaipur,1800,25.437083333333334
Jaipur,1801,24.3835
Jaipur,1802,25.868416666666665
Jaipur,1803,25.62125
Jaipur,1804,25.930916666666672
Jaipur,1805,25.5355
Jaipur,1806,25.450916666666668
Jaipur,1807,25.090700000000002
Jaipur,1813,24.79191666666667
Jaipur,1814,23.948363636363638
Jaipur,1815,24.320000000000004
Jaipur,1816,23.913666666666668
Jaipur,1817,24.09475
Jaipur,1818,24.621666666666666
Jaipur,1819,24.171500000000005
Jaipur,1820,24.36641666666667
Jaipur,1821,25.04325
Jaipur,1822,25.13116666666667
Jaipur,1823,24.880583333333334
Jaipur,1824,25.53516666666667
Jaipur,1825,25.339500000000005
Jaipur,1826,25.354250000000004
Jaipur,1827,25.565166666666666
Jaipur,1828,25.13333333333333
Jaipur,1829,24.943416666666668
Jaipur,1830,25.278333333333332
Jaipur,1831,24.678583333333336
Jaipur,1832,24.8399
Jaipur,1833,25.069666666666667
Jaipur,1834,25.0655
Jaipur,1835,24.170333333333332
Jaipur,1836,24.755750000000006
Jaipur,1837,24.643083333333333
Jaipur,1838,24.634833333333336
Jaipur,1839,24.73866666666667
Jaipur,1840,24.918250000000004
Jaipur,1841,24.693250000000003
Jaipur,1842,25.00016666666667
Jaipur,1843,24.931833333333334
Jaipur,1844,24.596333333333334
Jaipur,1845,24.843833333333336
Jaipur,1846,25.420749999999998
Jaipur,1847,24.891416666666668
Jaipur,1848,24.741666666666664
Jaipur,1849,24.746166666666667
Jaipur,1850,24.98875
Jaipur,1851,24.99308333333333
Jaipur,1852,24.919500000000003
Jaipur,1853,25.11933333333334
Jaipur,1854,25.24983333333333
Jaipur,1855,25.410272727272726
Jaipur,1856,24.062
Jaipur,1857,24.52466666666666
Jaipur,1869,24.2488
Jaipur,1870,25.110250000000004
Jaipur,1871,25.099666666666664
Jaipur,1872,25.13716666666667
Jaipur,1873,25.257999999999996
Jaipur,1874,24.463818181818183
Jaipur,1875,25.559250000000002
Jaipur,1876,25.161250000000006
Jaipur,1877,25.378250000000005
Jaipur,1878,25.716166666666666
Jaipur,1879,25.03783333333334
Jaipur,1880,25.499416666666665
Jaipur,1881,25.273833333333332
Jaipur,1882,25.072083333333328
Jaipur,1883,24.796249999999997
Jaipur,1884,24.7045
Jaipur,1885,24.530833333333334
Jaipur,1886,25.244666666666664
Jaipur,1887,25.046166666666664
Jaipur,1888,24.989833333333333
Jaipur,1889,25.310166666666664
Jaipur,1890,25.405916666666666
Jaipur,1891,25.062083333333334
Jaipur,1892,25.645666666666667
Jaipur,1893,24.052166666666665
Jaipur,1894,24.854166666666668
Jaipur,1895,25.469250000000006
Jaipur,1896,25.93433333333333
Jaipur,1897,25.455916666666667
Jaipur,1898,25.84441666666666
Jaipur,1899,26.30791666666667
Jaipur,1900,25.819000000000003
Jaipur,1901,25.887083333333326
Jaipur,1902,26.102083333333336
Jaipur,1903,25.24133333333333
Jaipur,1904,25.376166666666663
Jaipur,1905,25.44475
Jaipur,1906,25.454333333333338
Jaipur,1907,25.330083333333334
Jaipur,1908,25.083666666666662
Jaipur,1909,24.750416666666666
Jaipur,1910,24.86758333333333
Jaipur,1911,25.77125
Jaipur,1912,25.598083333333335
Jaipur,1913,25.340083333333336
Jaipur,1914,25.53833333333333
Jaipur,1915,26.324750000000005
Jaipur,1916,25.201583333333335
Jaipur,1917,24.004333333333335
Jaipur,1918,25.507499999999997
Jaipur,1919,25.1035
Jaipur,1920,25.121333333333336
Jaipur,1921,26.34833333333334
Jaipur,1922,25.446166666666674
Jaipur,1923,25.452916666666663
Jaipur,1924,25.115750000000006
Jaipur,1925,25.270999999999997
Jaipur,1926,25.049250000000004
Jaipur,1927,24.799666666666667
Jaipur,1928,25.746749999999995
Jaipur,1929,25.498250000000002
Jaipur,1930,25.356583333333337
Jaipur,1931,25.697000000000003
Jaipur,1932,25.840999999999998
Jaipur,1933,24.735
Jaipur,1934,25.110333333333333
Jaipur,1935,24.85541666666666
Jaipur,1936,25.162916666666664
Jaipur,1937,25.154
Jaipur,1938,25.6855
Jaipur,1939,25.68025
Jaipur,1940,25.388166666666667
Jaipur,1941,26.496750000000002
Jaipur,1942,25.497999999999994
Jaipur,1943,25.411500000000004
Jaipur,1944,25.194083333333335
Jaipur,1945,24.796000000000003
Jaipur,1946,25.75966666666667
Jaipur,1947,25.879
Jaipur,1948,25.7795
Jaipur,1949,26.007000000000005
Jaipur,1950,24.79325
Jaipur,1951,25.866
Jaipur,1952,26.0545
Jaipur,1953,26.295833333333338
Jaipur,1954,25.888333333333332
Jaipur,1955,25.39016666666667
Jaipur,1956,25.267583333333334
Jaipur,1957,25.155916666666666
Jaipur,1958,26.183083333333332
Jaipur,1959,25.578833333333336
Jaipur,1960,25.687416666666667
Jaipur,1961,25.005333333333336
Jaipur,1962,25.3635
Jaipur,1963,25.985583333333334
Jaipur,1964,25.42691666666667
Jaipur,1965,25.720583333333337
Jaipur,1966,25.776333333333337
Jaipur,1967,25.107416666666666
Jaipur,1968,25.346833333333336
Jaipur,1969,26.157083333333333
Jaipur,1970,25.596500000000002
Jaipur,1971,25.092583333333334
Jaipur,1972,25.574083333333334
Jaipur,1973,25.65191666666666
Jaipur,1974,25.754333333333335
Jaipur,1975,25.07983333333333
Jaipur,1976,25.58216666666667
Jaipur,1977,25.59633333333333
Jaipur,1978,25.48066666666666
Jaipur,1979,25.89866666666666
Jaipur,1980,26.309916666666666
Jaipur,1981,26.075666666666667
Jaipur,1982,25.464666666666663
Jaipur,1983,24.987833333333338
Jaipur,1984,25.61758333333333
Jaipur,1985,26.09125
Jaipur,1986,25.603166666666667
Jaipur,1987,26.727083333333336
Jaipur,1988,26.498416666666667
Jaipur,1989,25.75966666666667
Jaipur,1990,25.770750000000003
Jaipur,1991,25.987750000000002
Jaipur,1992,25.731083333333334
Jaipur,1993,26.31516666666666
Jaipur,1994,25.919583333333335
Jaipur,1995,26.127
Jaipur,1996,25.788749999999997
Jaipur,1997,24.831416666666666
Jaipur,1998,26.26608333333333
Jaipur,1999,26.41875
Jaipur,2000,26.43025
Jaipur,2001,26.023000000000007
Jaipur,2002,27.03166666666667
Jaipur,2003,26.02741666666667
Jaipur,2004,26.642166666666665
Jaipur,2005,25.77225
Jaipur,2006,26.429833333333338
Jaipur,2007,26.266999999999996
Jaipur,2008,25.877583333333334
Jaipur,2009,26.9195
Jaipur,2010,26.818416666666668
Jaipur,2011,25.916500000000003
Jaipur,2012,25.884500000000003
Jaipur,2013,26.844125000000002
Jakarta,1825,26.379499999999997
Jakarta,1839,25.610999999999997
Jakarta,1840,25.611500000000003
Jakarta,1841,25.206
Jakarta,1850,25.90966666666667
Jakarta,1851,26.0535
Jakarta,1852,25.936166666666665
Jakarta,1853,26.083444444444442
Jakarta,1854,25.95
Jakarta,1855,26.079250000000002
Jakarta,1856,26.060583333333327
Jakarta,1866,25.961083333333335
Jakarta,1867,25.88275
Jakarta,1868,26.19783333333333
Jakarta,1869,26.050666666666668
Jakarta,1870,25.72683333333333
Jakarta,1871,25.71833333333333
Jakarta,1872,25.835083333333333
Jakarta,1873,25.936333333333334
Jakarta,1874,25.800916666666662
Jakarta,1875,25.81475
Jakarta,1876,25.920666666666666
Jakarta,1877,26.192916666666665
Jakarta,1878,26.684333333333328
Jakarta,1879,25.868916666666667
Jakarta,1880,25.717666666666663
Jakarta,1881,26.240583333333333
Jakarta,1882,25.827583333333333
Jakarta,1883,25.951499999999996
Jakarta,1884,25.811833333333336
Jakarta,1885,25.977999999999998
Jakarta,1886,26.136416666666666
Jakarta,1887,25.660500000000003
Jakarta,1888,26.09991666666666
Jakarta,1889,26.439333333333334
Jakarta,1890,25.805916666666665
Jakarta,1891,26.1315
Jakarta,1892,26.018583333333336
Jakarta,1893,25.761749999999996
Jakarta,1894,25.85925
Jakarta,1895,26.024916666666666
Jakarta,1896,26.355999999999998
Jakarta,1897,26.4815
Jakarta,1898,26.15383333333334
Jakarta,1899,26.03566666666667
Jakarta,1900,26.385833333333327
Jakarta,1901,26.137083333333333
Jakarta,1902,26.158583333333336
Jakarta,1903,26.204833333333337
Jakarta,1904,25.81325
Jakarta,1905,26.441000000000003
Jakarta,1906,26.35366666666667
Jakarta,1907,26.146666666666665
Jakarta,1908,26.196166666666667
Jakarta,1909,26.193250000000003
Jakarta,1910,26.179
Jakarta,1911,26.2435
Jakarta,1912,26.50766666666667
Jakarta,1913,26.269250000000003
Jakarta,1914,26.451333333333327
Jakarta,1915,26.520166666666665
Jakarta,1916,26.120000000000005
Jakarta,1917,25.9455
Jakarta,1918,25.953249999999997
Jakarta,1919,26.305916666666665
Jakarta,1920,26.08000000000001
Jakarta,1921,26.18433333333333
Jakarta,1922,26.185000000000002
Jakarta,1923,26.17025
Jakarta,1924,26.362
Jakarta,1925,26.32133333333333
Jakarta,1926,26.645416666666666
Jakarta,1927,26.347666666666665
Jakarta,1928,26.535666666666668
Jakarta,1929,26.18883333333333
Jakarta,1930,26.450083333333335
Jakarta,1931,26.7265
Jakarta,1932,26.497333333333334
Jakarta,1933,26.387416666666667
Jakarta,1934,26.26725
Jakarta,1935,26.484916666666667
Jakarta,1936,26.537166666666668
Jakarta,1937,26.630416666666665
Jakarta,1938,26.562583333333333
Jakarta,1939,26.4515
Jakarta,1940,26.667999999999996
Jakarta,1941,26.982749999999996
Jakarta,1942,26.8165
Jakarta,1943,26.347166666666666
Jakarta,1944,26.684583333333336
Jakarta,1945,26.623500000000003
Jakarta,1946,26.860416666666666
Jakarta,1947,26.869833333333336
Jakarta,1948,26.846083333333336
Jakarta,1949,26.60908333333333
Jakarta,1950,26.504666666666665
Jakarta,1951,26.748833333333337
Jakarta,1952,26.74925
Jakarta,1953,26.882333333333335
Jakarta,1954,26.674333333333326
Jakarta,1955,26.415499999999998
Jakarta,1956,26.584750000000003
Jakarta,1957,26.916833333333333
Jakarta,1958,26.915000000000003
Jakarta,1959,26.970583333333334
Jakarta,1960,26.90883333333333
Jakarta,1961,26.67741666666667
Jakarta,1962,26.539666666666665
Jakarta,1963,26.64016666666667
Jakarta,1964,26.67375
Jakarta,1965,26.618166666666667
Jakarta,1966,26.817499999999995
Jakarta,1967,26.77025
Jakarta,1968,26.632166666666667
Jakarta,1969,26.96658333333333
Jakarta,1970,26.678416666666667
Jakarta,1971,26.649333333333335
Jakarta,1972,26.946166666666667
Jakarta,1973,26.93766666666666
Jakarta,1974,26.536916666666666
Jakarta,1975,26.676000000000002
Jakarta,1976,26.70425
Jakarta,1977,26.833583333333337
Jakarta,1978,26.772833333333335
Jakarta,1979,26.821666666666662
Jakarta,1980,26.791166666666665
Jakarta,1981,26.761916666666664
Jakarta,1982,26.911166666666663
Jakarta,1983,27.105833333333337
Jakarta,1984,26.448916666666662
Jakarta,1985,26.855500000000003
Jakarta,1986,26.7
Jakarta,1987,27.193250000000003
Jakarta,1988,27.011916666666664
Jakarta,1989,26.888
Jakarta,1990,27.052916666666675
Jakarta,1991,27.03616666666667
Jakarta,1992,26.956333333333333
Jakarta,1993,27.042416666666668
Jakarta,1994,27.123666666666665
Jakarta,1995,27.14616666666667
Jakarta,1996,27.069000000000003
Jakarta,1997,27.368750000000002
Jakarta,1998,27.584499999999995
Jakarta,1999,27.01291666666666
Jakarta,2000,27.198000000000004
Jakarta,2001,27.13233333333333
Jakarta,2002,27.400166666666667
Jakarta,2003,27.51766666666666
Jakarta,2004,27.423416666666665
Jakarta,2005,27.220499999999998
Jakarta,2006,27.3875
Jakarta,2007,27.207000000000008
Jakarta,2008,26.97283333333333
Jakarta,2009,27.31025
Jakarta,2010,27.24733333333334
Jakarta,2011,27.243166666666667
Jakarta,2012,27.36266666666667
Jakarta,2013,27.373125
Jiddah,1843,27.143636363636357
Jiddah,1844,23.8275
Jiddah,1845,24.712
Jiddah,1861,26.251999999999995
Jiddah,1862,26.14358333333333
Jiddah,1863,25.50322222222222
Jiddah,1864,27.498833333333337
Jiddah,1865,27.652416666666664
Jiddah,1866,27.4965
Jiddah,1867,27.68383333333333
Jiddah,1868,27.300250000000005
Jiddah,1869,27.681083333333333
Jiddah,1870,27.388833333333334
Jiddah,1871,26.984166666666667
Jiddah,1872,27.238000000000003
Jiddah,1873,27.60591666666667
Jiddah,1874,27.340999999999994
Jiddah,1875,26.504250000000003
Jiddah,1876,27.151666666666667
Jiddah,1877,27.83566666666667
Jiddah,1878,27.964583333333334
Jiddah,1879,27.62308333333333
Jiddah,1880,27.502416666666665
Jiddah,1881,28.091583333333332
Jiddah,1882,27.096166666666672
Jiddah,1883,27.344583333333336
Jiddah,1884,26.992083333333337
Jiddah,1885,27.325000000000003
Jiddah,1886,27.057666666666663
Jiddah,1887,27.132833333333334
Jiddah,1888,27.199333333333332
Jiddah,1889,27.877916666666668
Jiddah,1890,27.885250000000003
Jiddah,1891,27.917333333333332
Jiddah,1892,27.393583333333336
Jiddah,1893,27.354833333333335
Jiddah,1894,26.998750000000005
Jiddah,1895,26.99775
Jiddah,1896,27.278000000000002
Jiddah,1897,27.28141666666666
Jiddah,1898,27.66175
Jiddah,1899,27.609083333333334
Jiddah,1900,27.502333333333336
Jiddah,1901,27.921833333333336
Jiddah,1902,27.426666666666662
Jiddah,1903,27.07641666666667
Jiddah,1904,27.41691666666667
Jiddah,1905,27.118916666666674
Jiddah,1906,27.287499999999994
Jiddah,1907,27.080583333333333
Jiddah,1908,27.302750000000003
Jiddah,1909,28.029166666666672
Jiddah,1910,27.122500000000002
Jiddah,1911,26.895166666666668
Jiddah,1912,26.99491666666667
Jiddah,1913,26.71341666666667
Jiddah,1914,27.403583333333334
Jiddah,1915,27.96875
Jiddah,1916,27.496499999999997
Jiddah,1917,27.28058333333333
Jiddah,1918,27.364166666666662
Jiddah,1919,28.132500000000004
Jiddah,1920,27.1575
Jiddah,1921,27.251000000000005
Jiddah,1922,27.70033333333333
Jiddah,1923,27.562749999999998
Jiddah,1924,27.99416666666667
Jiddah,1925,27.534583333333334
Jiddah,1926,27.485500000000002
Jiddah,1927,27.896000000000004
Jiddah,1928,28.167666666666666
Jiddah,1929,27.969916666666663
Jiddah,1930,27.78816666666667
Jiddah,1931,27.996583333333334
Jiddah,1932,27.558333333333326
Jiddah,1933,27.3395
Jiddah,1934,27.60733333333334
Jiddah,1935,27.901916666666665
Jiddah,1936,27.85608333333333
Jiddah,1937,27.72033333333333
Jiddah,1938,27.393
Jiddah,1939,27.87691666666667
Jiddah,1940,27.997416666666666
Jiddah,1941,28.1095
Jiddah,1942,28.17958333333333
Jiddah,1943,27.180999999999997
Jiddah,1944,27.862166666666663
Jiddah,1945,27.64616666666667
Jiddah,1946,27.678166666666666
Jiddah,1947,28.202749999999998
Jiddah,1948,27.0915
Jiddah,1949,27.058083333333332
Jiddah,1950,28.041999999999998
Jiddah,1951,27.930166666666665
Jiddah,1952,28.466333333333328
Jiddah,1953,28.277833333333334
Jiddah,1954,28.145583333333335
Jiddah,1955,27.770750000000007
Jiddah,1956,27.764916666666668
Jiddah,1957,27.665166666666664
Jiddah,1958,28.44333333333334
Jiddah,1959,27.42991666666667
Jiddah,1960,28.416
Jiddah,1961,27.630666666666666
Jiddah,1962,28.055333333333333
Jiddah,1963,28.19175
